Design,Recipe,TotalSteps,Level_1,Level_2,Level_3,Level_4,Level_5,Level_6,Level_7,Level_8,Level_9,Level_10,Level_11,Level_12,Level_13,Level_14,Level_15,Level_16,Level_17,Level_18
max_orig.bench,"recipe",1,-1
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 12 -N 2;rs -K 10;rs -K 8 -N 2;rwz;rs -K 4 -N 1;b;b;rs -K 10 -N 3; rwz -l;rs -K 4 -N 3;rwz;rs -K 14; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,292,292,292,243,243,237,193
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 12 -N 2;rs -K 10;rs -K 8 -N 2;rwz;rs -K 4 -N 1;b;rs -K 10 -N 2;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 14; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 10;rs -K 10;rs -K 8 -N 2;rwz;rs -K 4 -N 1;b;rs -K 10 -N 2;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 14; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 10;rs -K 10;rs -K 8 -N 2;rwz;rs -K 4 -N 1;b;rs -K 10 -N 2;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 14; rfz -l;rs -K 14 -N 1;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,189,176
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 10;rs -K 10;rs -K 8 -N 2;rs -K 10 -N 2;rs -K 4 -N 1;b;rs -K 10 -N 2;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 14; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,210,210,210,293,205,205,205,196,196,194,185
max_orig.bench,"rs -K 12 -N 1;rfz;b;rs -K 10;rs -K 8 -N 2;rwz;rs -K 4 -N 1;b;rs -K 10 -N 2;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 14; rfz -l;rwz;rfz;b",18,287,234,210,210,210,210,210,200,200,200,298,204,204,204,193,193,188,178
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 10;rs -K 10;rs -K 8 -N 2;rwz;rs -K 4 -N 1;b;rs -K 10 -N 2;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 14;rs -K 4 -N 1;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,202,202,188,180
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 10;rs -K 14 -N 3;rs -K 8 -N 2;rwz;rs -K 4 -N 1;b;rs -K 10 -N 2;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 14; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 12 -N 1;rs -K 12 -N 1;rs -K 10;rs -K 14 -N 3;rs -K 8 -N 2;rwz;rs -K 4 -N 1;b;rs -K 10 -N 2;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 14; rfz -l;rwz;rfz;b",18,287,287,287,287,287,287,287,217,217,217,292,208,208,208,201,201,195,185
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 10;rs -K 14 -N 2;rs -K 8 -N 2;rwz;rs -K 4 -N 1;b;rs -K 10 -N 2;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 14; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 14 -N 3;rs -K 14 -N 2;rs -K 8 -N 2;rwz;rs -K 4 -N 1;b;rs -K 10 -N 2;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 14; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 14 -N 3;rs -K 14 -N 2;rs -K 8 -N 2;rwz;rs -K 4 -N 1;b;rf;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 14; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 14 -N 3;rs -K 14 -N 2;rs -K 8 -N 2;rwz;rs -K 4 -N 1;b;rf;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 14; rfz -l;rs -K 6 -N 1;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,189,176
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 14 -N 3;rs -K 14 -N 2;rs -K 8 -N 2;rwz;rs -K 4 -N 1;b;rf;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 16 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 14 -N 3;rs -K 14 -N 2;rw;rwz;rs -K 4 -N 1;b;rf;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 16 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 14 -N 3;rs -K 14 -N 2;rw;rwz;rs -K 4 -N 1;rs -K 14 -N 3;rf;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 16 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,234,234,234,299,204,204,204,191,191,188,174
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 14 -N 3;rs -K 14 -N 2;rw;rs -K 14 -N 3;rs -K 4 -N 1;b;rf;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 16 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,210,210,210,293,205,205,205,196,196,194,185
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 14 -N 3;rs -K 14 -N 2;rw;rwz;rs -K 4 -N 1;b;rf;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 14 -N 3;rs -K 6;rw;rwz;rs -K 4 -N 1;b;rf;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 12 -N 1;rfz;rs -K 14 -N 3;rs -K 6;rw;rwz;rs -K 4 -N 1;rs -K 16;rf;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,234,234,234,299,204,204,204,191,191,188,174
max_orig.bench,"rw;rfz;rs -K 14 -N 3;rs -K 6;rw;rwz;rs -K 4 -N 1;b;rf;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rw;rfz;rs -K 14 -N 3;rs -K 6;rw;rwz;rs -K 4 -N 1;b;rf;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rs -K 12 -N 1;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,189,176
max_orig.bench,"rw;rfz;rs -K 14 -N 3;rs -K 6;rw;rwz;rs -K 4 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rw;rfz;rs -K 14 -N 3;rs -K 6;rw;rwz;rs -K 4 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rs -K 14;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,190,175
max_orig.bench,"rw;rfz;rs -K 14 -N 3;rs -K 6;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rw;rfz;rs -K 14 -N 3;rs -K 16 -N 3;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rw;rfz;rs -K 14 -N 3;rs -K 16 -N 3;rw;rwz;rs -K 6 -N 1;rs -K 8 -N 3;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,234,234,234,299,204,204,204,191,191,188,174
max_orig.bench,"rs -K 6 -N 1;rfz;rs -K 14 -N 3;rs -K 16 -N 3;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 6 -N 1;rs -K 14 -N 3;rs -K 14 -N 3;rs -K 16 -N 3;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rfz;b",18,287,287,287,287,287,287,287,217,217,217,292,208,208,208,201,201,195,185
max_orig.bench,"rf;rfz;rs -K 14 -N 3;rs -K 16 -N 3;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rf;rfz;rs -K 14 -N 3;rs -K 16 -N 3;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rs -K 4 -N 2;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,189,176
max_orig.bench,"rf;rfz;rs -K 14 -N 3;rs -K 16 -N 3;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rfz;rs -K 8 -N 3",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,187
max_orig.bench,"rf;rfz;rs -K 14 -N 3;rs -K 16 -N 3;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rfz;rs -K 6 -N 1",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,187
max_orig.bench,"rf;rfz;rs -K 14 -N 3;rs -K 16 -N 3;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2;rs -K 4 -N 2;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,202,202,188,180
max_orig.bench,"rf;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rf;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;rs -K 6 -N 2;rwz;rs -K 12 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,292,292,292,243,243,237,193
max_orig.bench,"rf;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rfz;rs -K 16 -N 2",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,187
max_orig.bench,"rf;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rfz;rs -K 4 -N 2",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,187
max_orig.bench,"rf;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2; rfz -l;rwz;rs -K 16;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,190,175
max_orig.bench,"rf;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 12 -N 2;rs -K 12;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,202,202,188,180
max_orig.bench,"rf;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rf;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rs -K 10 -N 2;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,189,176
max_orig.bench,"rf;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3;rs -K 12 -N 1;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,202,202,202,202,200,200,195,189
max_orig.bench,"rf;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3;rs -K 14 -N 3;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,202,202,202,202,200,200,195,189
max_orig.bench,"rf;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 6 -N 1;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 6 -N 1;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 6 -N 1;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 4 -N 2;rs -K 16 -N 3;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,202,202,188,180
max_orig.bench,"rs -K 6 -N 1;rfz;b;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,210,210,210,210,210,200,200,200,298,204,204,204,193,193,188,178
max_orig.bench,"rs -K 6 -N 1;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;rs -K 10 -N 3",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,187
max_orig.bench,"rs -K 6 -N 1;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rs -K 10 -N 3;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,190,175
max_orig.bench,"rs -K 6 -N 1;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 10 -N 3; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 16 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 6 -N 1;b;rs -K 14 -N 1;rs -K 16 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rs -K 16;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,189,176
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 14 -N 2;b;rs -K 14 -N 1;rs -K 16 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rw;rs -K 12;rs -K 14 -N 2;b;rs -K 14 -N 1;rs -K 16 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,210,210,210,293,205,205,205,196,196,194,185
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rw;rwz;rs -K 14 -N 2;b;rs -K 14 -N 1;rs -K 16 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rs -K 12 -N 3;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,190,175
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rs -K 8 -N 2;rwz;rs -K 14 -N 2;b;rs -K 14 -N 1;rs -K 16 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rs -K 8 -N 2;rwz;rs -K 10 -N 3;b;rs -K 14 -N 1;rs -K 16 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rs -K 14 -N 1;rs -K 16 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rs -K 14 -N 1;rs -K 16 -N 2;rs -K 10 -N 1;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,202,202,202,202,200,200,195,189
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 16 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 16 -N 2; rwz -l;rs -K 16;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,292,292,292,243,243,237,193
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 16 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;rs -K 8 -N 1",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,187
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 10 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 10 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rs -K 12 -N 1;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,190,175
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 10 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;rs -K 12 -N 2",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,187
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 14 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,187,174
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 14 -N 2; rwz -l;rs -K 16;rwz;rs -K 4 -N 2; rfz -l;rwz;rfz;b",18,287,234,234,234,234,234,234,202,202,202,292,292,292,292,243,243,237,193
max_orig.bench,"rs -K 10;rfz;rs -K 14 -N 3;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 14 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rs -K 8 -N 3;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,190,175
max_orig.bench,"rs -K 10;rfz;rs -K 16;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 14 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rs -K 8 -N 3;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,190,175
max_orig.bench,"rs -K 10;rfz;rs -K 16;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 14 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rs -K 10;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,190,175
max_orig.bench,"rs -K 10;rfz;rs -K 16;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 14 -N 2; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rfz;rs -K 10;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,189,189,176
max_orig.bench,"rs -K 10;rfz;rs -K 16;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 10 -N 1; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rs -K 10;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,190,175
max_orig.bench,"rs -K 10;rfz;rs -K 16;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 14; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rs -K 10;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,190,175
max_orig.bench,"rs -K 10;rfz;rs -K 16;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 14; rwz -l;b;rs -K 4 -N 1;rs -K 4 -N 2; rfz -l;rwz;rs -K 10;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,201,201,201,189
max_orig.bench,"rs -K 10;rfz;rs -K 16 -N 1;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 14; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rs -K 10;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,190,175
max_orig.bench,"rs -K 10;rfz;rs -K 16 -N 1;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rw; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rs -K 10;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,190,175
max_orig.bench,"rs -K 10;rfz;rs -K 16 -N 1;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rw; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rs -K 10;rs -K 8 -N 2",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,190,190
max_orig.bench,"rs -K 10;rfz;rs -K 16 -N 1;rw;rs -K 4 -N 2;rs -K 12 -N 2;rs -K 10 -N 3;b;rw;rw; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rs -K 10;b",18,287,234,234,234,234,234,234,210,210,210,293,205,205,205,196,196,196,185
max_orig.bench,"rs -K 10;rfz;rs -K 16 -N 1;rw;rs -K 4 -N 2;rs -K 8 -N 1;rs -K 10 -N 3;b;rw;rw; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rs -K 10;b",18,287,234,234,234,234,234,234,210,210,210,293,205,205,205,196,196,196,185
max_orig.bench,"rs -K 10;rfz;rs -K 16 -N 1;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 12; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rs -K 10;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,190,175
max_orig.bench,"rs -K 14 -N 1;rfz;rs -K 16 -N 1;rw;rs -K 4 -N 2;rwz;rs -K 10 -N 3;b;rw;rs -K 12; rwz -l;b;rwz;rs -K 4 -N 2; rfz -l;rwz;rs -K 10;b",18,287,234,234,234,234,234,234,202,202,202,292,202,202,202,190,190,190,175
